Neighborhood,Status,Summary,Address,Created at Local,Acknowledged at Local,Closed at Local,Time
V,Archived,ADS: Garbage Cart Replacement,"222 Buford Pl Macon GA 31204, United States",01/05/2021  06:31 PM, ,01/25/2021  10:49 AM,19.67916667
,Archived,FACILITIES MGMT: Traffic Signals & Signs,"2412 Darden Dr Macon, GA, 31204, USA",01/06/2021  08:57 AM,01/06/2021  09:35 AM,01/08/2021  01:35 PM,2.193055556
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"264 Hines Terrace Macon, GA 31204, USA",01/06/2021  10:49 AM,01/06/2021  03:08 PM,01/20/2021  06:39 AM,13.82638889
,Archived,S-WASTE: Animal - Dead Pickup Request,"3463 Habersham Ave Macon, GA, 31204, USA",01/06/2021  02:27 PM,01/06/2021  03:08 PM,01/11/2021  03:05 PM,5.026388889
,Archived,Public Works: Pot hole,"Hillcrest Industrial Blvd Macon, GA, 31204, USA",01/06/2021  03:49 PM,01/06/2021  03:49 PM,01/07/2021  06:59 AM,0.631944444
V,Archived,ADS: Garbage Cart Replacement,"344 Leah Pl Macon, GA, 31204, USA",01/07/2021  09:03 AM,01/25/2021  10:36 AM,01/29/2021  10:07 AM,22.04444444
PH,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"137 Ward St Macon, GA, 31204, USA",01/07/2021  02:12 PM,01/07/2021  03:02 PM,01/22/2021  06:41 AM,14.68680556
V,Archived,BEAUTIFICATION: Downtown Streets & Alleys,"222 Corbin Ave Macon GA 31204, United States",01/07/2021  04:05 PM,01/08/2021  11:08 AM,01/08/2021  11:09 AM,0.794444444
,Archived,ADS: Recycling Missed Pick-up,"822 Captain Kell Dr Macon GA 31204, United States",01/07/2021  05:35 PM,01/08/2021  10:35 AM,01/29/2021  08:02 AM,21.60208333
V,Archived,ADS: Garbage Missed Pick-up,"120 Corbin Ave Macon, GA, 31204, USA",01/08/2021  05:10 PM,01/11/2021  10:15 AM,01/29/2021  08:06 AM,20.62222222
V,Archived,Other,"2597 Elizabeth Pl Macon GA 31204, United States",01/10/2021  05:04 PM,01/11/2021  01:30 PM,01/11/2021  01:30 PM,0.851388889
,Archived,S-WASTE: Illegal dumping,"Bartlett St Macon, GA, 31204, USA",01/11/2021  10:18 AM,01/11/2021  01:37 PM,01/11/2021  01:37 PM,0.138194444
,Archived,S-WASTE: Illegal dumping,"Roff Ave Macon, GA, 31204, USA",01/11/2021  10:21 AM,01/11/2021  01:32 PM,03/22/2021  10:11 AM,69.99305556
PH,Archived,ADS: Recycling Cart,"365 Forest Ave Macon, GA, 31201, USA",01/11/2021  10:51 AM,02/01/2021  09:59 AM,02/05/2021  08:29 AM,24.90138889
,Archived,Public Works: Pot hole,"Napier Ave Macon, GA, 31204, USA",01/11/2021  05:02 PM, ,01/11/2021  05:05 PM,0.002083333
,Acknowledged,BEAUTIFICATION: Tree - Diseased and /or Dead,"3369 Toole Dr Macon, GA, 31204, USA",01/12/2021  01:04 AM,01/12/2021  08:00 AM, ,#VALUE!
V,Archived,Public Works: Pot hole,"2548 Vineville Ave Macon, GA, 31204, USA",01/12/2021  01:35 PM,01/12/2021  01:35 PM,01/12/2021  04:59 PM,0.141666667
,Archived,Public Works: Pot hole,"2767 Sheffield Rd Macon, GA, 31204, USA",01/12/2021  01:40 PM,01/12/2021  01:40 PM,01/12/2021  04:59 PM,0.138194444
,Archived,S-WASTE: Illegal dumping,"3570 Roff Ave Macon, GA, 31204, USA",01/12/2021  02:20 PM,01/12/2021  04:08 PM,02/26/2021  11:58 AM,44.90138889
,Archived,Public Works: Litter,"1665–1699 Eisenhower Pkwy Macon GA 31206, United States",01/12/2021  02:24 PM,01/12/2021  02:33 PM,01/12/2021  03:07 PM,0.029861111
,Archived,ADS: Recycling Cart,"2940 Victoria Cir Macon, GA, 31204, USA",01/12/2021  02:34 PM,02/01/2021  10:07 AM,02/10/2021  12:03 PM,28.89513889
,Archived,Public Works: Litter,"1990 Heron St Macon GA 31206, United States",01/12/2021  02:58 PM,01/12/2021  03:08 PM,01/12/2021  03:08 PM,0.006944444
,Archived,Public Works: Litter,"2049–2091 Eisenhower Pkwy Macon GA 31206, United States",01/12/2021  02:59 PM,01/12/2021  03:08 PM,01/12/2021  03:09 PM,0.006944444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2825 Sheffield Rd Macon, GA, 31204, USA",01/12/2021  08:03 PM,01/13/2021  08:44 AM,01/22/2021  06:47 AM,9.447222222
,Archived,S-WASTE: Furniture/Appliances,"2721 Cowan Dr Macon, GA, 31204, USA",01/13/2021  09:52 AM,01/13/2021  01:16 PM,02/09/2021  07:03 AM,26.88263889
,Archived,Public Works: Cut Right-Of-Way,"Burrus Rd Macon, GA, 31204, USA",01/13/2021  09:53 AM,01/13/2021  02:15 PM,01/25/2021  05:02 PM,12.29791667
,Archived,S-WASTE: Furniture/Appliances,"2483 Darden Dr Macon GA 31204, United States",01/13/2021  02:41 PM,01/13/2021  03:49 PM,01/22/2021  06:56 AM,8.677083333
,Archived,Public Works: Litter,"Woodrow Pl Macon, GA, 31204, USA",01/13/2021  03:45 PM,01/13/2021  05:11 PM,01/14/2021  10:35 AM,0.784722222
,Archived,Code Enforcement: Burned House,"795 Corbin Ave Macon, GA, 31204, USA",01/13/2021  04:51 PM,01/14/2021  08:05 AM,03/26/2021  02:51 PM,71.91666667
,Archived,BEAUTIFICATION: Tree - Diseased and /or Dead,"2848 Forest Ridge Dr Macon, GA, 31204, USA",01/13/2021  05:23 PM,01/14/2021  08:00 AM,03/22/2021  08:06 AM,67.61319444
,Archived,ADS: Recycling Cart,"1209 Brentwood Ave Macon, GA, 31204, USA",01/13/2021  05:25 PM,02/01/2021  12:08 PM,02/09/2021  07:08 AM,26.57152778
,Acknowledged,S-WASTE: Tires,"1208 Brentwood Ave Macon, GA, 31204, USA",01/13/2021  05:38 PM,01/14/2021  09:10 AM, ,#VALUE!
,Acknowledged,S-WASTE: Tires,"Berry St & Para Pl Macon, GA, 31204, USA",01/13/2021  05:42 PM,01/14/2021  09:10 AM, ,#VALUE!
,Archived,S-WASTE: Illegal dumping,"Berry St & Para Pl Macon, GA, 31204, USA",01/13/2021  06:00 PM, ,01/14/2021  09:09 AM,0.63125
,Acknowledged,Public Works: Graffiti removal,"2690 Riverside Dr Macon, GA, 31204, USA",01/14/2021  09:05 AM,01/14/2021  04:12 PM, ,#VALUE!
,Archived,ADS: Garbage Missed Pick-up,"2634 Stanislaus Cir Macon GA 31204, United States",01/14/2021  09:27 AM,01/19/2021  01:23 PM,02/01/2021  02:11 PM,18.19722222
U,Archived,Animal Welfare: Injured or Sick,"1751-1789 Pio Nono Ave Macon, GA, 31204, USA",01/14/2021  10:28 AM,01/14/2021  10:49 AM,03/22/2021  01:29 PM,67.12569444
,Archived,ADS: Garbage Cart Replacement,"3292 Arnwood Ave Macon, GA, 31204, USA",01/14/2021  01:33 PM,01/23/2021  11:15 AM,02/19/2021  11:20 AM,35.90763889
,Acknowledged,Public Works: Street/Asphalt,"1137 Brentwood Ave Macon, GA, 31204, USA",01/14/2021  08:48 PM,01/19/2021  07:37 AM, ,#VALUE!
,Archived,Code Enforcement: Vacant\Abandoned\Dilapidated,"3012 Churchill St Macon, GA, 31204, USA",01/14/2021  09:11 PM,01/19/2021  10:30 AM,02/11/2021  03:35 PM,27.76666667
,Archived,ADS: Garbage Missed Pick-up,"2714 Cowan Dr Macon, GA, 31204, USA",01/15/2021  07:50 AM,01/19/2021  02:54 PM,01/29/2021  03:07 PM,14.30347222
,Archived,Public Works: Litter,"Napier Ave & Log Cabin Dr Macon, GA, 31204, USA",01/15/2021  09:32 AM,01/19/2021  06:22 AM,01/19/2021  07:49 AM,3.928472222
,Archived,Public Works: Litter,"1563–1579 Eisenhower Pkwy Macon GA 31206, United States",01/15/2021  09:52 AM,01/19/2021  06:22 AM,01/19/2021  08:13 AM,3.93125
,Archived,Public Works: Litter,"1701–1767 Eisenhower Pkwy Macon GA 31204, United States",01/15/2021  09:54 AM,01/19/2021  06:22 AM,01/19/2021  08:13 AM,3.929861111
,Acknowledged,S-WASTE: Illegal dumping,"1967 E Napier Ave Macon, GA 31201, USA",01/15/2021  11:19 AM,01/19/2021  11:59 AM, ,#VALUE!
,Archived,S-WASTE: Eviction Debris,"413 Rogers Ave Macon, GA, 31204, USA",01/15/2021  12:24 PM,01/19/2021  11:59 AM,01/22/2021  06:48 AM,6.766666667
V,Acknowledged,FACILITIES MGMT: Traffic Signals & Signs,"306 Hines Terr Macon GA 31204, United States",01/15/2021  02:39 PM,01/15/2021  03:23 PM, ,#VALUE!
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2782 Pinewood Dr Macon GA 31204, United States",01/15/2021  04:54 PM,01/19/2021  11:59 AM,01/20/2021  06:45 AM,4.577083333
V,Archived,Code Enforcement: COMMERCIAL,"1990 Vineville Ave Macon, GA, 31201, USA",01/15/2021  07:05 PM,02/04/2021  08:26 AM,03/26/2021  03:02 PM,69.83125
,Archived,Public Works: Right-of-Way,"2554 S Nancelon Cir Macon GA 31204, United States",01/15/2021  09:57 PM,01/19/2021  06:22 AM,01/19/2021  09:37 AM,3.486111111
,Acknowledged,Code Enforcement: COMMERCIAL,"1990 Riverside Dr Macon, GA, 31201, USA",01/16/2021  03:44 AM,04/20/2021  10:10 AM,03/26/2021  02:54 PM,69.46527778
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"441 Northminster Dr Macon GA 31204, United States",01/17/2021  12:12 PM,01/19/2021  11:58 AM,01/22/2021  06:49 AM,4.775694444
,Archived,Public Works: Pot hole,"31204 Macon, GA, USA",01/17/2021  02:49 PM,01/19/2021  06:37 AM,01/20/2021  07:02 AM,2.675694444
,Archived,ADS: Recycling Cart,"2585 Old Holton Rd Macon GA 31204, United States",01/17/2021  05:28 PM,02/01/2021  10:34 AM,02/10/2021  01:09 PM,23.82013889
,Acknowledged,Request for a “No Parking” sign,"3381 Toole Dr Macon, GA, 31204, USA",01/17/2021  11:24 PM,01/21/2021  09:56 AM, ,#VALUE!
,Archived,Public Works: Litter,"2040 Ingleside Ave Macon, GA, 31204, USA",01/18/2021  11:19 AM,01/19/2021  06:22 AM,01/20/2021  10:13 AM,1.954166667
V,Archived,ADS: Recycling Cart,"227 Corbin Ave Macon, GA, 31204, USA",01/18/2021  11:25 AM,02/01/2021  10:37 AM,02/10/2021  12:24 PM,23.04097222
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"211 Buford Pl Macon GA 31204, United States",01/18/2021  02:34 PM,01/19/2021  11:58 AM,01/20/2021  06:49 AM,1.677083333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"633 Woodridge Dr Macon GA 31204, United States",01/18/2021  04:45 PM,01/19/2021  11:58 AM,01/20/2021  06:50 AM,1.586805556
,Acknowledged,S-WASTE: Illegal dumping,"2734 Date Ave Macon, GA, 31204, USA",01/18/2021  09:27 PM,01/19/2021  11:58 AM, ,#VALUE!
,Acknowledged,S-WASTE: Illegal dumping,"1308 Winton Ave Macon, GA, 31204, USA",01/18/2021  09:32 PM,01/19/2021  11:58 AM, ,#VALUE!
,Archived,Code Enforcement: Vacant\Abandoned\Dilapidated,"1308 Winton Ave Macon, GA, 31204, USA",01/18/2021  09:38 PM,01/19/2021  10:16 AM,01/19/2021  10:16 AM,0.526388889
,Archived,Code Enforcement: Burned House,"1308 Winton Ave Macon, GA, 31204, USA",01/18/2021  09:42 PM,01/19/2021  10:25 AM,02/10/2021  10:15 AM,22.52291667
,Acknowledged,Code Enforcement: Vacant\Abandoned\Dilapidated,"1208 Brentwood Ave Macon, GA, 31204, USA",01/18/2021  09:55 PM,01/19/2021  10:24 AM, ,#VALUE!
,Archived,Code Enforcement: Burned House,"1220 Brentwood Ave Macon, GA, 31204, USA",01/18/2021  09:58 PM,01/19/2021  10:22 AM,01/19/2021  10:22 AM,0.516666667
,Acknowledged,S-WASTE: Illegal dumping,"1220 Brentwood Ave Macon, GA, 31204, USA",01/18/2021  10:02 PM,01/19/2021  11:58 AM, ,#VALUE!
,Acknowledged,Code Enforcement: Vacant\Abandoned\Dilapidated,"2785 Beech Ave Macon, GA, 31204, USA",01/18/2021  10:23 PM,01/19/2021  10:19 AM, ,#VALUE!
,Acknowledged,S-WASTE: Illegal dumping,"1164 - 1174 Hawkinsville Ave Macon GA, 31204, USA",01/19/2021  10:15 AM,01/19/2021  11:58 AM, ,#VALUE!
,Archived,ADS: Garbage Cart Replacement,"3424 Hillcrest Ave Macon, GA, 31204, USA",01/19/2021  11:50 AM,01/23/2021  11:12 AM,02/02/2021  08:59 AM,13.88125
,Archived,Other,"3093 General Lee Rd Macon GA 31204, United States",01/19/2021  11:51 AM,01/21/2021  03:13 PM,01/21/2021  03:13 PM,2.140277778
,Acknowledged,ADS: Garbage Cart,"1349 Holt Ave Macon, GA, 31204, USA",01/19/2021  03:20 PM,01/19/2021  03:30 PM, ,#VALUE!
,Archived,Public Works: Streets,"901-995 Key St Macon, GA, 31204, USA",01/20/2021  10:48 AM,01/20/2021  03:09 PM,01/20/2021  03:11 PM,0.182638889
,Archived,Public Works: Pot hole,"Ingleside Ave Macon, GA, 31204, USA",01/20/2021  03:08 PM, ,01/20/2021  03:08 PM,0
,Archived,Code Enforcement: Yards\Premises OR Vacant lot,"2460 Darden Dr Macon, GA, 31204, USA",01/20/2021  03:17 PM,01/25/2021  03:27 PM,01/25/2021  03:27 PM,5.006944444
,Acknowledged,ADS: Garbage Cart Replacement,"1183 Holt Ave Macon, GA, 31204, USA",01/21/2021  09:16 AM,01/23/2021  11:08 AM, ,#VALUE!
V,Acknowledged,ADS: Recycling Cart,"183 Desoto Pl Macon, GA, 31204, USA",01/21/2021  01:42 PM,01/29/2021  04:01 PM, ,#VALUE!
,Archived,ADS: Recycling Cart,"562 Saint Francis St Macon, GA, 31204, USA",01/21/2021  07:34 PM,03/04/2021  10:33 AM,03/05/2021  09:47 AM,42.59236111
,Archived,ADS: Additional/Extra Garbage Cart,"2585 Old Holton Rd Macon GA 31204, United States",01/21/2021  10:09 PM, ,01/25/2021  11:58 AM,3.575694444
,Archived,Public Works: Litter,"1990 Riverside Dr Macon, GA, 31201, USA",01/21/2021  11:49 PM,01/22/2021  01:49 PM,01/26/2021  02:12 PM,4.599305556
,Archived,ADS: Garbage Missed Pick-up,"2780 S Ellenwood Cir Macon GA 31204, United States",01/22/2021  09:28 AM,01/22/2021  09:38 AM,01/29/2021  03:16 PM,7.241666667
,Archived,Public Works: Street/Asphalt,"Crescent Dr Macon GA 31204, United States",01/22/2021  11:03 AM,01/22/2021  01:47 PM,02/09/2021  03:58 PM,18.20486111
,Archived,Public Works: Alley - needs cleaning,"801–871 Greenview Ave Macon GA 31204, United States",01/22/2021  11:14 AM,01/22/2021  12:27 PM,01/26/2021  02:11 PM,4.122916667
,Archived,S-WASTE: Illegal dumping,"872–898 Greenview Ave Macon GA 31204, United States",01/22/2021  11:17 AM,01/26/2021  02:10 PM,01/26/2021  02:11 PM,4.120833333
,Acknowledged,S-WASTE: Illegal dumping,"3350 Hillcrest Ave Macon GA 31204, United States",01/22/2021  11:22 AM,01/27/2021  10:55 AM, ,#VALUE!
,Archived,Code Enforcement: Abandoned/ Inoperable/Junk Cars or Vehicles,"3350 Hillcrest Ave Macon GA 31204, United States",01/22/2021  11:24 AM,01/25/2021  07:07 AM,01/26/2021  07:10 AM,3.823611111
,Archived,S-WASTE: Illegal dumping,"1801–1865 Railroad Ave Macon GA 31201, United States",01/22/2021  11:34 AM,01/27/2021  10:55 AM,03/08/2021  03:23 PM,45.15902778
,Archived,S-WASTE: Illegal dumping,"1801–1865 Railroad Ave Macon GA 31201, United States",01/22/2021  11:35 AM,01/27/2021  10:54 AM,02/26/2021  11:41 AM,35.00416667
,Acknowledged,S-WASTE: Illegal dumping,"2901–2959 Ajax St Macon GA 31204, United States",01/22/2021  11:56 AM,01/27/2021  10:40 AM, ,#VALUE!
,Acknowledged,S-WASTE: Illegal dumping,"2864 Whitehall St Macon GA 31204, United States",01/22/2021  12:00 PM,01/27/2021  10:40 AM, ,#VALUE!
,Acknowledged,S-WASTE: Illegal dumping,"2864 Whitehall St Macon GA 31204, United States",01/22/2021  12:01 PM,01/27/2021  10:40 AM, ,#VALUE!
,Archived,S-WASTE: Illegal dumping,"646 Huff Ln Macon GA 31204, United States",01/22/2021  12:06 PM,01/27/2021  10:40 AM,03/25/2021  03:01 PM,62.12152778
,Acknowledged,S-WASTE: Illegal dumping,"2700–2748 W Green St Macon GA 31204, United States",01/22/2021  12:08 PM,01/27/2021  10:40 AM, ,#VALUE!
,Archived,S-WASTE: Illegal dumping,"501–543 Bartlett St Macon GA 31204, United States",01/22/2021  12:12 PM,01/27/2021  10:40 AM,02/26/2021  11:51 AM,34.98541667
,Acknowledged,S-WASTE: Tires,"580 Hawkins St Macon GA 31204, United States",01/22/2021  12:15 PM,01/27/2021  10:40 AM, ,#VALUE!
,Acknowledged,S-WASTE: Illegal dumping,"580 Hawkins St Macon GA 31204, United States",01/22/2021  12:18 PM,01/27/2021  10:39 AM, ,#VALUE!
,Archived,S-WASTE: Illegal dumping,"2790 Roff Ave Macon GA 31204, United States",01/22/2021  12:20 PM,01/27/2021  10:39 AM,02/26/2021  11:58 AM,34.98472222
,Archived,S-WASTE: Illegal dumping,"592 Hawkins St Macon GA 31204, United States",01/22/2021  12:22 PM,01/27/2021  10:39 AM,03/24/2021  06:30 AM,60.75555556
,Archived,Public Works: Streets,"1769-1779 Wren Ave Macon, GA, 31204, USA",01/22/2021  12:25 PM,01/22/2021  01:47 PM,01/25/2021  07:27 AM,2.793055556
PH,Archived,S-WASTE: Illegal dumping,"400–478 Willis Ln Macon GA 31204, United States",01/22/2021  12:32 PM,01/27/2021  10:39 AM,02/26/2021  12:04 PM,34.98055556
PH,Archived,S-WASTE: Illegal dumping,"465 Willis Ln Macon GA 31204, United States",01/22/2021  12:33 PM,01/27/2021  10:39 AM,02/26/2021  12:04 PM,34.97986111
PH,Acknowledged,Code Enforcement: Abandoned/ Inoperable/Junk Cars or Vehicles,"465 Willis Ln Macon GA 31204, United States",01/22/2021  12:35 PM,02/22/2021  02:26 PM, ,#VALUE!
PH,Archived,S-WASTE: Illegal dumping,"466 Willis Ln Macon, GA 31204, USA",01/22/2021  12:35 PM,01/27/2021  10:39 AM,02/26/2021  12:04 PM,34.97847222
PH,Acknowledged,S-WASTE: Illegal dumping,"420 Penn Ave Macon GA 31204, United States",01/22/2021  12:38 PM,01/27/2021  10:39 AM, ,#VALUE!
PH,Acknowledged,S-WASTE: Illegal dumping,"435 Penn Ave Macon, GA 31204, USA",01/22/2021  12:39 PM,01/27/2021  10:39 AM, ,#VALUE!
PH,Acknowledged,S-WASTE: Illegal dumping,"416 Gillian St Macon, GA 31204, USA",01/22/2021  12:41 PM,01/27/2021  10:39 AM, ,#VALUE!
PH,Acknowledged,Code Enforcement: Abandoned/ Inoperable/Junk Cars or Vehicles,"Gunn Ln Macon GA 31201, United States",01/22/2021  12:50 PM,02/08/2021  08:07 AM, ,#VALUE!
PH,Acknowledged,S-WASTE: Illegal dumping,"1805 2nd Ave Macon, GA 31201, USA",01/22/2021  12:51 PM,01/27/2021  10:39 AM, ,#VALUE!
PH,Acknowledged,S-WASTE: Illegal dumping,"1800–1834 Empire Ln Macon GA 31201, United States",01/22/2021  12:52 PM,01/25/2021  09:07 AM, ,#VALUE!
PH,Archived,Public Works: Alley - needs cleaning,"339–347 Gunn Ln Macon GA 31201, United States",01/22/2021  12:53 PM,01/22/2021  01:57 PM,01/28/2021  08:42 AM,5.825694444
PH,Acknowledged,S-WASTE: Illegal dumping,"1985 Sheridan Ave Macon GA 31201, United States",01/22/2021  01:04 PM,01/25/2021  09:07 AM, ,#VALUE!
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2473 Mcdonald Ave Macon, GA, 31204, USA",01/22/2021  01:33 PM,01/25/2021  09:07 AM,03/16/2021  11:09 AM,52.9
V,Archived,ADS: Garbage Missed Pick-up,"191 Hines Terr Macon GA 31204, United States",01/22/2021  01:55 PM,01/22/2021  03:06 PM,02/01/2021  02:21 PM,10.01805556
V,Archived,ADS: Recycling Missed Pick-up,"191 Hines Terr Macon GA 31204, United States",01/22/2021  01:55 PM,01/22/2021  03:06 PM,02/01/2021  02:23 PM,10.01944444
PH,Acknowledged,Code Enforcement: Yards\Premises OR Vacant lot,"2047–2087 Walnut St Macon GA 31204, United States",01/22/2021  02:14 PM,02/22/2021  07:41 AM, ,#VALUE!
,Acknowledged,ADS: Additional/Extra Garbage Cart,"464 Rogers Ave Macon, GA, 31204, USA",01/22/2021  02:48 PM, ,01/23/2021  10:31 AM,0.821527778
,Archived,Public Works: Street/Asphalt,"411-483 Pierce Ave Macon, GA, 31204, USA",01/23/2021  01:02 PM,01/25/2021  07:23 AM,02/11/2021  07:23 AM,18.76458333
,Archived,ADS: Garbage Cart Replacement,"1925 Northbrook Ave Macon, GA, 31201, USA",01/23/2021  01:20 PM,01/25/2021  08:54 AM,02/19/2021  11:21 AM,26.91736111
,Archived,ADS: Garbage Missed Pick-up,"2950 General Lee Rd Macon GA 31204, United States",01/23/2021  06:48 PM,01/25/2021  01:51 PM,01/25/2021  01:54 PM,1.795833333
,Archived,ADS: Garbage Missed Pick-up,"3030 General Lee Rd Macon GA 31204, United States",01/23/2021  11:20 PM,01/25/2021  01:52 PM,01/25/2021  01:54 PM,1.606944444
,Archived,ADS: Garbage Missed Pick-up,"832 Malwood Dr Macon GA 31204, United States",01/24/2021  11:07 AM,01/25/2021  01:55 PM,01/25/2021  01:57 PM,1.118055556
,Archived,ADS: Garbage Missed Pick-up,"794 Malwood Dr Macon GA 31204, United States",01/24/2021  11:22 AM,01/25/2021  01:59 PM,02/01/2021  02:33 PM,8.132638889
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"Forest Ridge Dr & Pinewood Dr Macon, GA, 31204, USA",01/24/2021  03:10 PM,01/25/2021  09:07 AM,02/08/2021  10:35 AM,14.80902778
,Archived,ADS: Recycling Missed Pick-up,"519 Ferncliff Ter Macon, GA, 31204, USA",01/25/2021  08:50 AM,01/25/2021  02:18 PM,02/09/2021  07:09 AM,14.92986111
PH,Archived,TRAFFIC ENG: Study Request,"1956 Northbrook Ave Macon, GA, 31201, USA",01/25/2021  09:42 AM,03/17/2021  09:50 AM,03/17/2021  09:51 AM,51.00625
PH,Acknowledged,Code Enforcement: Vacant\Abandoned\Dilapidated,"2127 Neal Ave Macon, GA, 31204, USA",01/25/2021  10:43 AM,02/17/2021  07:53 AM, ,#VALUE!
V,Archived,Public Works: Alley -Scrape Add Crush & Run,"134 Buckingham Pl Macon, GA, 31204, USA",01/25/2021  11:17 AM,01/25/2021  11:40 AM,01/26/2021  06:54 AM,0.817361111
V,Acknowledged,Code Enforcement: Abandoned/ Inoperable/Junk Cars or Vehicles,"174 Calloway Dr Macon, GA, 31204, USA",01/25/2021  12:15 PM,02/17/2021  07:52 AM, ,#VALUE!
V,Archived,ADS: Garbage Cart Replacement,"246 Buford Pl Macon GA 31204, United States",01/25/2021  02:55 PM,02/15/2021  02:23 PM,02/22/2021  09:06 AM,27.75763889
PH,Acknowledged,Public Works: Clean Macon Bibb Owned Property,"158 Ward St Macon, GA, 31204, USA",01/26/2021  07:37 AM,01/26/2021  10:25 AM, ,#VALUE!
PH,Acknowledged,Public Works: Clean Macon Bibb Owned Property,"158 Ward St Macon, GA, 31204, USA",01/26/2021  07:41 AM,01/26/2021  07:46 AM, ,#VALUE!
,Archived,Public Works: Litter,"Keystone St Macon, GA, 31204, USA",01/26/2021  08:38 AM,01/26/2021  08:38 AM,01/26/2021  08:38 AM,0
PH,Archived,S-WASTE: Animal - Dead Pickup Request,"182 Culver St Macon, GA 31204, USA",01/26/2021  09:56 AM,01/27/2021  10:37 AM,02/08/2021  07:30 AM,12.89861111
V,Archived,ADS: Garbage Cart Replacement,"2439 Carlton Way Macon, GA, 31204, USA",01/26/2021  10:26 AM,02/12/2021  10:14 AM,02/27/2021  11:10 AM,32.03055556
,Archived,Public Works: Litter,"Keystone St Macon, GA, 31204, USA",01/26/2021  10:56 AM,01/26/2021  10:57 AM,01/26/2021  10:57 AM,0.000694444
,Acknowledged,S-WASTE: Illegal dumping,"1454-1480 Berkner Ave Macon, GA, 31204, USA",01/26/2021  01:54 PM,01/27/2021  10:37 AM, ,#VALUE!
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"170 Pierce Ave Macon, GA 31204, USA",01/26/2021  01:54 PM,01/27/2021  10:37 AM,02/03/2021  10:15 AM,7.847916667
PH,Acknowledged,S-WASTE: Illegal dumping,"Rogers Pl Macon, GA, 31204, USA",01/26/2021  03:37 PM,01/27/2021  10:37 AM, ,#VALUE!
,Archived,ADS: Garbage Missed Pick-up,"Selma Pl Macon, GA, 31204, USA",01/26/2021  06:56 PM,01/27/2021  09:23 AM,02/01/2021  02:45 PM,5.825694444
,Acknowledged,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2700 Block Of Date Ave Macon, Georgia, 31204, USA",01/26/2021  08:55 PM,01/27/2021  10:37 AM, ,#VALUE!
,Acknowledged,S-WASTE: Illegal dumping,"Beech Ave Macon, GA, 31204, USA",01/27/2021  09:25 AM,01/27/2021  10:37 AM, ,#VALUE!
,Acknowledged,S-WASTE: Illegal dumping,"Holt Ave Macon, GA, 31204, USA",01/27/2021  09:26 AM,01/27/2021  10:37 AM, ,#VALUE!
,Archived,Public Works: Litter,"Morgan Dr Macon, GA, 31204, USA",01/27/2021  10:08 AM,01/27/2021  10:08 AM,01/27/2021  10:08 AM,0
V,Archived,FACILITIES MGMT: Street Painting,"2619 Vineville Ave Macon, GA, 31204, USA",01/27/2021  10:27 AM,01/27/2021  10:52 AM,01/27/2021  02:17 PM,0.159722222
,Archived,Public Works: Pot hole,"Habersham Ave Macon, GA, 31204, USA",01/27/2021  04:54 PM, ,01/27/2021  04:55 PM,0.000694444
,Archived,Public Works: Pot hole,"Austin Pl Macon, GA, 31204, USA",01/27/2021  04:57 PM, ,01/27/2021  04:57 PM,0
